From,To,Capacity,Length,FreeFlowTime,B,Power,SpeedLimit,CriticalSpeed,Lanes,overall_capacity,Overall_capacity
3599,1054,1800.0,0.25,0.625,0.0,4.0,24,24.0,5,9000.0,9000.0
3600,1230,400.0,0.06,0.12,0.667,4.0,30,18.0,1,400.0,400.0
3600,1232,400.0,0.58,1.16,0.667,4.0,30,18.0,1,400.0,400.0
3601,1243,400.0,0.12,0.18,0.667,4.0,40,24.0,1,400.0,400.0
3601,1247,400.0,0.12,0.18,0.667,4.0,40,24.0,1,400.0,400.0
3602,4481,400.0,0.25,0.429,0.667,4.0,35,21.0,1,400.0,400.0
3602,1329,400.0,0.15,0.257,0.667,4.0,35,21.0,1,400.0,400.0
3602,904,1800.0,0.08,0.2,0.0,4.0,24,24.0,5,9000.0,9000.0
3603,1335,900.0,0.25,0.231,0.282,4.0,65,50.7,1,900.0,900.0
3603,1337,900.0,0.27,0.249,0.282,4.0,65,50.7,1,900.0,900.0
3603,879,1800.0,0.25,0.625,0.0,4.0,24,24.0,5,9000.0,9000.0
3604,1394,600.0,0.3,0.4,0.667,4.0,45,27.0,1,600.0,600.0
3604,1396,600.0,0.14,0.187,0.667,4.0,45,27.0,1,600.0,600.0
3605,4049,1000.0,0.37,0.342,0.282,4.0,65,50.7,2,2000.0,2000.0
3605,4277,1000.0,0.18,0.166,0.282,4.0,65,50.7,3,3000.0,3000.0
3605,945,1800.0,0.07,0.175,0.0,4.0,24,24.0,5,9000.0,9000.0
3606,4321,600.0,0.06,0.08,0.667,4.0,45,27.0,1,600.0,600.0
3606,4806,600.0,0.09,0.12,0.667,4.0,45,27.0,1,600.0,600.0
3606,1003,1800.0,0.11,0.275,0.0,4.0,24,24.0,5,9000.0,9000.0
3607,3779,700.0,0.13,0.195,0.667,4.0,40,24.0,1,700.0,700.0
3607,1519,700.0,0.1,0.15,0.667,4.0,40,24.0,1,700.0,700.0
3607,1021,1800.0,0.13,0.325,0.0,4.0,24,24.0,5,9000.0,9000.0
3608,1523,400.0,0.12,0.18,0.667,4.0,40,24.0,1,400.0,400.0
3608,1524,400.0,0.1,0.15,0.667,4.0,40,24.0,1,400.0,400.0
3608,452,1800.0,0.08,0.2,0.0,4.0,24,24.0,5,9000.0,9000.0
3609,1526,400.0,0.11,0.189,0.667,4.0,35,21.0,1,400.0,400.0
3609,1527,400.0,0.12,0.206,0.667,4.0,35,21.0,1,400.0,400.0
3609,1014,1800.0,0.11,0.275,0.0,4.0,24,24.0,5,9000.0,9000.0
3609,1021,1800.0,0.11,0.275,0.0,4.0,24,24.0,5,9000.0,9000.0
3610,4110,400.0,0.15,0.2,0.667,4.0,45,27.0,1,400.0,400.0
3610,1539,400.0,0.12,0.16,0.667,4.0,45,27.0,1,400.0,400.0
3610,1001,1800.0,0.09,0.225,0.0,4.0,24,24.0,5,9000.0,9000.0
3611,1539,400.0,0.09,0.135,0.667,4.0,40,24.0,1,400.0,400.0
3611,1549,400.0,0.59,0.885,0.667,4.0,40,24.0,1,400.0,400.0
3612,1553,400.0,0.11,0.147,0.667,4.0,45,27.0,1,400.0,400.0
3612,1554,400.0,0.12,0.16,0.667,4.0,45,27.0,1,400.0,400.0
3613,4017,800.0,0.07,0.084,0.282,4.0,50,39.0,2,1600.0,1600.0
3613,4580,800.0,0.06,0.072,0.282,4.0,50,39.0,2,1600.0,1600.0
3613,963,1800.0,0.26,0.65,0.0,4.0,24,24.0,5,9000.0,9000.0
3614,1551,400.0,0.12,0.16,0.667,4.0,45,27.0,1,400.0,400.0
3614,1570,400.0,0.12,0.16,0.667,4.0,45,27.0,1,400.0,400.0
3615,1570,400.0,0.09,0.108,0.667,4.0,50,30.0,1,400.0,400.0
3615,1571,400.0,0.22,0.264,0.667,4.0,50,30.0,1,400.0,400.0
3615,968,1800.0,0.07,0.175,0.0,4.0,24,24.0,5,9000.0,9000.0
3616,1583,400.0,0.19,0.253,0.667,4.0,45,27.0,1,400.0,400.0
3616,1585,400.0,0.31,0.413,0.667,4.0,45,27.0,1,400.0,400.0
3617,1590,400.0,0.26,0.347,0.667,4.0,45,27.0,1,400.0,400.0
3617,1592,400.0,0.08,0.107,0.667,4.0,45,27.0,1,400.0,400.0
3617,985,1800.0,0.16,0.4,0.0,4.0,24,24.0,5,9000.0,9000.0
3618,4563,500.0,0.19,0.253,0.667,4.0,45,27.0,1,500.0,500.0
3618,1600,500.0,0.13,0.173,0.667,4.0,45,27.0,1,500.0,500.0
3618,973,1800.0,0.17,0.425,0.0,4.0,24,24.0,5,9000.0,9000.0
3619,1609,800.0,0.07,0.07,0.282,4.0,60,46.8,1,800.0,800.0
3619,3099,800.0,0.07,0.07,0.282,4.0,60,46.8,1,800.0,800.0
3619,997,1800.0,0.13,0.325,0.0,4.0,24,24.0,5,9000.0,9000.0
3620,1607,800.0,0.22,0.264,0.282,4.0,50,39.0,2,1600.0,1600.0
3620,1618,800.0,0.24,0.262,0.282,4.0,55,42.9,2,1600.0,1600.0
3620,444,1800.0,0.24,0.6,0.0,4.0,24,24.0,5,9000.0,9000.0
3621,4038,1000.0,0.13,0.142,0.282,4.0,55,42.9,2,2000.0,2000.0
3621,4691,1000.0,0.2,0.16,0.282,4.0,75,58.5,2,2000.0,2000.0
3621,944,1800.0,0.06,0.15,0.0,4.0,24,24.0,5,9000.0,9000.0
3622,4645,800.0,0.1,0.12,0.282,4.0,50,39.0,2,1600.0,1600.0
3622,1660,800.0,0.08,0.087,0.282,4.0,55,42.9,2,1600.0,1600.0
3622,933,1800.0,0.19,0.475,0.0,4.0,24,24.0,5,9000.0,9000.0
3623,1716,400.0,0.2,0.343,0.667,4.0,35,21.0,1,400.0,400.0
3623,2067,400.0,0.12,0.206,0.667,4.0,35,21.0,1,400.0,400.0
3623,556,1800.0,0.12,0.3,0.0,4.0,24,24.0,5,9000.0,9000.0
3624,4219,800.0,0.05,0.075,0.282,4.0,40,31.2,1,800.0,800.0
3624,1758,800.0,0.05,0.075,0.282,4.0,40,31.2,1,800.0,800.0
3625,4141,700.0,0.25,0.333,0.667,4.0,45,27.0,1,700.0,700.0
3625,1800,700.0,0.34,0.453,0.667,4.0,45,27.0,1,700.0,700.0
3625,1019,1800.0,0.06,0.15,0.0,4.0,24,24.0,5,9000.0,9000.0
3626,3875,800.0,0.26,0.284,0.282,4.0,55,42.9,1,800.0,800.0
3626,1878,800.0,0.14,0.153,0.282,4.0,55,42.9,1,800.0,800.0
3626,866,1800.0,0.1,0.25,0.0,4.0,24,24.0,5,9000.0,9000.0
3626,867,1800.0,0.23,0.575,0.0,4.0,24,24.0,5,9000.0,9000.0
3627,1886,400.0,0.07,0.105,0.667,4.0,40,24.0,1,400.0,400.0
3627,188,400.0,0.2,0.3,0.667,4.0,40,24.0,1,400.0,400.0
3627,12,400.0,0.18,0.27,0.667,4.0,40,24.0,1,400.0,400.0
3628,1887,700.0,0.12,0.18,0.667,4.0,40,24.0,1,700.0,700.0
3628,883,1800.0,0.19,0.475,0.0,4.0,24,24.0,5,9000.0,9000.0
3629,1933,400.0,0.27,0.36,0.667,4.0,45,27.0,1,400.0,400.0
3629,1934,400.0,0.18,0.24,0.667,4.0,45,27.0,1,400.0,400.0
3629,923,1800.0,0.18,0.45,0.0,4.0,24,24.0,5,9000.0,9000.0
3630,1350,400.0,0.47,0.627,0.667,4.0,45,27.0,1,400.0,400.0
3630,2018,400.0,0.4,0.533,0.667,4.0,45,27.0,1,400.0,400.0
3630,906,1800.0,0.18,0.45,0.0,4.0,24,24.0,5,9000.0,9000.0
3631,1763,600.0,0.16,0.24,0.667,4.0,40,24.0,1,600.0,600.0
3631,2025,600.0,0.16,0.213,0.667,4.0,45,27.0,1,600.0,600.0
3631,1039,1800.0,0.05,0.125,0.0,4.0,24,24.0,5,9000.0,9000.0
3632,1241,1100.0,0.12,0.111,0.282,4.0,65,50.7,2,2200.0,2200.0
3632,2057,1100.0,0.17,0.157,0.282,4.0,65,50.7,2,2200.0,2200.0
3632,1057,1800.0,0.2,0.5,0.0,4.0,24,24.0,5,9000.0,9000.0
3633,2084,600.0,0.34,0.371,0.667,4.0,55,33.0,1,600.0,600.0
3633,3283,600.0,1.81,1.975,0.667,4.0,55,33.0,1,600.0,600.0
3633,919,1800.0,0.88,2.2,0.0,4.0,24,24.0,5,9000.0,9000.0
3634,1762,400.0,0.48,0.823,0.667,4.0,35,21.0,1,400.0,400.0
3634,2106,400.0,0.1,0.171,0.667,4.0,35,21.0,1,400.0,400.0
3634,1043,1800.0,0.18,0.45,0.0,4.0,24,24.0,5,9000.0,9000.0
3634,1044,1800.0,0.12,0.3,0.0,4.0,24,24.0,5,9000.0,9000.0
3635,2109,400.0,0.26,0.312,0.667,4.0,50,30.0,1,400.0,400.0
3635,2133,400.0,0.12,0.144,0.667,4.0,50,30.0,1,400.0,400.0
3635,1065,1800.0,0.17,0.425,0.0,4.0,24,24.0,5,9000.0,9000.0
3636,4698,400.0,0.27,0.463,0.667,4.0,35,21.0,1,400.0,400.0
3636,2160,400.0,0.16,0.274,0.667,4.0,35,21.0,1,400.0,400.0
3636,1029,1800.0,0.17,0.425,0.0,4.0,24,24.0,5,9000.0,9000.0
3637,2168,400.0,0.14,0.28,0.667,4.0,30,18.0,1,400.0,400.0
3637,2169,400.0,0.16,0.32,0.667,4.0,30,18.0,1,400.0,400.0
3637,185,1800.0,0.17,0.425,0.0,4.0,24,24.0,5,9000.0,9000.0
3638,1963,400.0,0.48,0.576,0.667,4.0,50,30.0,1,400.0,400.0
3638,2184,400.0,0.13,0.156,0.667,4.0,50,30.0,1,400.0,400.0
3638,888,1800.0,0.16,0.4,0.0,4.0,24,24.0,5,9000.0,9000.0
3639,4105,1000.0,0.05,0.06,0.282,4.0,50,39.0,2,2000.0,2000.0
3639,2271,1000.0,0.08,0.087,0.282,4.0,55,42.9,2,2000.0,2000.0
3639,1010,1800.0,0.12,0.3,0.0,4.0,24,24.0,5,9000.0,9000.0
3640,1605,400.0,0.32,0.427,0.667,4.0,45,27.0,1,400.0,400.0
3640,2285,400.0,0.16,0.213,0.667,4.0,45,27.0,1,400.0,400.0
3640,450,1800.0,0.08,0.2,0.0,4.0,24,24.0,5,9000.0,9000.0
3640,979,1800.0,0.17,0.425,0.0,4.0,24,24.0,5,9000.0,9000.0
3641,3778,400.0,0.37,0.634,0.667,4.0,35,21.0,1,400.0,400.0
3641,4751,800.0,0.04,0.053,0.282,4.0,45,35.1,1,800.0,800.0
3641,2313,600.0,0.08,0.107,0.667,4.0,45,27.0,1,600.0,600.0
3642,1732,400.0,0.07,0.12,0.667,4.0,35,21.0,1,400.0,400.0
3642,2354,400.0,0.1,0.171,0.667,4.0,35,21.0,1,400.0,400.0
3642,511,1800.0,0.08,0.2,0.0,4.0,24,24.0,5,9000.0,9000.0
3642,1040,1800.0,0.05,0.125,0.0,4.0,24,24.0,5,9000.0,9000.0
3643,2354,400.0,0.1,0.171,0.667,4.0,35,21.0,1,400.0,400.0
3643,2355,400.0,0.1,0.171,0.667,4.0,35,21.0,1,400.0,400.0
3643,1041,1800.0,0.05,0.125,0.0,4.0,24,24.0,5,9000.0,9000.0
3644,3787,1000.0,0.07,0.07,0.282,4.0,60,46.8,3,3000.0,3000.0
3644,2358,1000.0,0.13,0.13,0.282,4.0,60,46.8,2,2000.0,2000.0
3645,1850,1800.0,0.35,0.21,0.225,4.0,100,81.6,2,3600.0,3600.0
3646,2432,800.0,0.1,0.109,0.282,4.0,55,42.9,1,800.0,800.0
3646,2811,800.0,0.22,0.24,0.282,4.0,55,42.9,1,800.0,800.0
3646,940,1800.0,0.17,0.425,0.0,4.0,24,24.0,5,9000.0,9000.0
3647,1937,1800.0,1.21,0.726,0.225,4.0,100,81.6,2,3600.0,3600.0
3648,4419,1700.0,0.11,0.069,0.225,4.0,95,77.5,3,5100.0,5100.0
3649,3823,1700.0,0.32,0.202,0.225,4.0,95,77.5,3,5100.0,5100.0
3650,2530,400.0,0.9,1.8,0.667,4.0,30,18.0,1,400.0,400.0
3650,2531,400.0,0.73,1.46,0.667,4.0,30,18.0,1,400.0,400.0
3650,857,1800.0,0.21,0.525,0.0,4.0,24,24.0,5,9000.0,9000.0
3651,2584,900.0,0.05,0.06,0.282,4.0,50,39.0,3,2700.0,2700.0
3651,1022,1800.0,0.29,0.725,0.0,4.0,24,24.0,5,9000.0,9000.0
3652,3829,400.0,0.39,0.78,0.667,4.0,30,18.0,1,400.0,400.0
3652,3844,400.0,0.05,0.086,0.667,4.0,35,21.0,1,400.0,400.0
3652,2611,400.0,0.13,0.223,0.667,4.0,35,21.0,1,400.0,400.0
3652,892,1800.0,0.16,0.4,0.0,4.0,24,24.0,5,9000.0,9000.0
3653,2313,600.0,0.16,0.24,0.667,4.0,40,24.0,1,600.0,600.0
3653,2617,600.0,0.17,0.227,0.667,4.0,45,27.0,1,600.0,600.0
3654,4627,800.0,0.04,0.048,0.282,4.0,50,39.0,1,800.0,800.0
3654,2638,800.0,0.1,0.133,0.282,4.0,45,35.1,1,800.0,800.0
3654,1013,1800.0,0.11,0.275,0.0,4.0,24,24.0,5,9000.0,9000.0
3655,2719,400.0,0.61,0.915,0.667,4.0,40,24.0,1,400.0,400.0
3655,924,1800.0,0.12,0.3,0.0,4.0,24,24.0,5,9000.0,9000.0
3656,2737,400.0,0.49,0.735,0.667,4.0,40,24.0,1,400.0,400.0
3656,2740,400.0,0.25,0.375,0.667,4.0,40,24.0,1,400.0,400.0
3656,921,1800.0,0.22,0.55,0.0,4.0,24,24.0,5,9000.0,9000.0
3657,2749,400.0,0.2,0.3,0.667,4.0,40,24.0,1,400.0,400.0
3657,916,1800.0,0.11,0.275,0.0,4.0,24,24.0,5,9000.0,9000.0
3658,2797,400.0,0.4,0.48,0.667,4.0,50,30.0,1,400.0,400.0
3658,2798,400.0,0.18,0.216,0.667,4.0,50,30.0,1,400.0,400.0
3658,871,1800.0,0.11,0.275,0.0,4.0,24,24.0,5,9000.0,9000.0
3659,1878,800.0,0.23,0.251,0.282,4.0,55,42.9,1,800.0,800.0
3659,2839,800.0,0.34,0.371,0.282,4.0,55,42.9,1,800.0,800.0
3659,867,1800.0,0.13,0.325,0.0,4.0,24,24.0,5,9000.0,9000.0
3659,1068,1800.0,0.07,0.175,0.0,4.0,24,24.0,5,9000.0,9000.0
3660,2868,400.0,1.07,1.427,0.667,4.0,45,27.0,1,400.0,400.0
3660,110,1800.0,0.57,1.425,0.0,4.0,24,24.0,5,9000.0,9000.0
3661,1946,600.0,0.89,0.822,0.667,4.0,65,39.0,1,600.0,600.0
3661,2894,600.0,1.18,1.089,0.667,4.0,65,39.0,1,600.0,600.0
3661,907,1800.0,0.2,0.5,0.0,4.0,24,24.0,5,9000.0,9000.0
3662,1969,600.0,1.15,1.533,0.667,4.0,45,27.0,1,600.0,600.0
3662,2939,600.0,0.34,0.371,0.667,4.0,55,33.0,1,600.0,600.0
3662,855,1800.0,0.47,1.175,0.0,4.0,24,24.0,5,9000.0,9000.0
3663,3664,800.0,0.5,0.545,0.282,4.0,55,42.9,2,1600.0,1600.0
3663,3738,400.0,0.29,0.435,0.667,4.0,40,24.0,1,400.0,400.0
3663,3746,400.0,0.2,0.3,0.667,4.0,40,24.0,1,400.0,400.0
3663,4705,800.0,0.24,0.288,0.282,4.0,50,39.0,2,1600.0,1600.0
3664,3418,800.0,0.25,0.273,0.282,4.0,55,42.9,2,1600.0,1600.0
3664,3663,800.0,0.5,0.545,0.282,4.0,55,42.9,2,1600.0,1600.0
3665,2946,400.0,0.43,0.516,0.667,4.0,50,30.0,1,400.0,400.0
3665,2947,400.0,0.32,0.384,0.667,4.0,50,30.0,1,400.0,400.0
3665,925,1800.0,0.15,0.375,0.0,4.0,24,24.0,5,9000.0,9000.0
3666,2971,400.0,0.29,0.435,0.667,4.0,40,24.0,1,400.0,400.0
3666,912,1800.0,0.2,0.5,0.0,4.0,24,24.0,5,9000.0,9000.0
3667,2723,600.0,0.13,0.195,0.667,4.0,40,24.0,1,600.0,600.0
3667,356,1800.0,0.14,0.35,0.0,4.0,24,24.0,5,9000.0,9000.0
3668,2980,400.0,0.37,0.555,0.667,4.0,40,24.0,1,400.0,400.0
3668,2982,400.0,0.14,0.21,0.667,4.0,40,24.0,1,400.0,400.0
3669,2986,400.0,0.26,0.39,0.667,4.0,40,24.0,1,400.0,400.0
3669,926,1800.0,0.13,0.325,0.0,4.0,24,24.0,5,9000.0,9000.0
3670,2570,400.0,0.25,0.333,0.667,4.0,45,27.0,1,400.0,400.0
3670,3033,400.0,0.11,0.147,0.667,4.0,45,27.0,1,400.0,400.0
3670,1052,1800.0,0.24,0.6,0.0,4.0,24,24.0,5,9000.0,9000.0
3671,1998,400.0,0.08,0.087,0.667,4.0,55,33.0,1,400.0,400.0
3671,3038,400.0,0.33,0.36,0.667,4.0,55,33.0,1,400.0,400.0
3672,1809,800.0,0.11,0.102,0.282,4.0,65,50.7,2,1600.0,1600.0
3672,3082,800.0,0.1,0.092,0.282,4.0,65,50.7,2,1600.0,1600.0
3673,3156,700.0,0.08,0.12,0.667,4.0,40,24.0,1,700.0,700.0
3673,3593,700.0,0.1,0.15,0.667,4.0,40,24.0,1,700.0,700.0
3674,3794,400.0,0.24,0.411,0.667,4.0,35,21.0,1,400.0,400.0
3674,2896,800.0,0.13,0.142,0.282,4.0,55,42.9,2,1600.0,1600.0
3674,3174,800.0,0.23,0.251,0.282,4.0,55,42.9,2,1600.0,1600.0
3675,3893,400.0,1.01,1.347,0.667,4.0,45,27.0,1,400.0,400.0
3675,3199,400.0,0.39,0.52,0.667,4.0,45,27.0,1,400.0,400.0
3675,939,1800.0,0.43,1.075,0.0,4.0,24,24.0,5,9000.0,9000.0
3676,3199,400.0,0.77,1.027,0.667,4.0,45,27.0,1,400.0,400.0
3676,935,1800.0,0.39,0.975,0.0,4.0,24,24.0,5,9000.0,9000.0
3677,3144,600.0,0.42,0.388,0.667,4.0,65,39.0,1,600.0,600.0
3677,3199,600.0,0.38,0.351,0.667,4.0,65,39.0,1,600.0,600.0
3677,934,1800.0,0.2,0.5,0.0,4.0,24,24.0,5,9000.0,9000.0
3678,4782,700.0,0.28,0.373,0.667,4.0,45,27.0,1,700.0,700.0
3678,3222,600.0,0.6,0.8,0.667,4.0,45,27.0,1,600.0,600.0
3678,1047,1800.0,0.13,0.325,0.0,4.0,24,24.0,5,9000.0,9000.0
3679,1311,600.0,0.56,0.517,0.667,4.0,65,39.0,1,600.0,600.0
3679,3232,600.0,0.48,0.443,0.667,4.0,65,39.0,1,600.0,600.0
3679,870,1800.0,0.17,0.425,0.0,4.0,24,24.0,5,9000.0,9000.0
3680,3234,400.0,0.78,1.04,0.667,4.0,45,27.0,1,400.0,400.0
3680,3235,400.0,0.07,0.093,0.667,4.0,45,27.0,1,400.0,400.0
3680,896,1800.0,0.13,0.325,0.0,4.0,24,24.0,5,9000.0,9000.0
3681,3275,600.0,0.25,0.429,0.667,4.0,35,21.0,1,600.0,600.0
3681,3579,600.0,0.43,0.737,0.667,4.0,35,21.0,1,600.0,600.0
3681,105,1800.0,0.21,0.525,0.0,4.0,24,24.0,5,9000.0,9000.0
3682,2161,400.0,1.99,2.985,0.667,4.0,40,24.0,1,400.0,400.0
3682,3277,400.0,0.43,0.645,0.667,4.0,40,24.0,1,400.0,400.0
3682,936,1800.0,0.17,0.425,0.0,4.0,24,24.0,5,9000.0,9000.0
3683,3278,600.0,0.23,0.345,0.667,4.0,40,24.0,1,600.0,600.0
3683,357,1800.0,0.23,0.575,0.0,4.0,24,24.0,5,9000.0,9000.0
3684,3278,600.0,0.17,0.255,0.667,4.0,40,24.0,1,600.0,600.0
3684,910,1800.0,0.18,0.45,0.0,4.0,24,24.0,5,9000.0,9000.0
3685,1915,400.0,0.05,0.067,0.667,4.0,45,27.0,1,400.0,400.0
3685,3279,400.0,0.23,0.307,0.667,4.0,45,27.0,1,400.0,400.0
3685,125,1800.0,0.29,0.725,0.0,4.0,24,24.0,5,9000.0,9000.0
3686,2840,600.0,1.05,0.969,0.667,4.0,65,39.0,1,600.0,600.0
3686,3304,600.0,0.84,0.775,0.667,4.0,65,39.0,1,600.0,600.0
3686,874,1800.0,0.14,0.35,0.0,4.0,24,24.0,5,9000.0,9000.0
3687,3013,400.0,0.55,0.66,0.667,4.0,50,30.0,1,400.0,400.0
3687,3313,400.0,2.21,2.652,0.667,4.0,50,30.0,1,400.0,400.0
3687,887,1800.0,0.21,0.525,0.0,4.0,24,24.0,5,9000.0,9000.0
3688,3337,400.0,1.07,1.427,0.667,4.0,45,27.0,1,400.0,400.0
3688,957,1800.0,0.26,0.65,0.0,4.0,24,24.0,5,9000.0,9000.0
3689,3340,800.0,0.24,0.222,0.282,4.0,65,50.7,2,1600.0,1600.0
3689,3341,800.0,0.05,0.046,0.282,4.0,65,50.7,2,1600.0,1600.0
3689,882,1800.0,0.2,0.5,0.0,4.0,24,24.0,5,9000.0,9000.0
3690,3349,400.0,0.3,0.327,0.667,4.0,55,33.0,1,400.0,400.0
3690,3354,400.0,0.14,0.153,0.667,4.0,55,33.0,1,400.0,400.0
3690,873,1800.0,0.26,0.65,0.0,4.0,24,24.0,5,9000.0,9000.0
3691,3203,800.0,0.24,0.262,0.282,4.0,55,42.9,1,800.0,800.0
3691,3356,800.0,0.35,0.382,0.282,4.0,55,42.9,1,800.0,800.0
3691,886,1800.0,0.43,1.075,0.0,4.0,24,24.0,5,9000.0,9000.0
3692,3367,400.0,0.32,0.427,0.667,4.0,45,27.0,1,400.0,400.0
3692,3368,400.0,0.23,0.307,0.667,4.0,45,27.0,1,400.0,400.0
3693,3369,400.0,0.16,0.274,0.667,4.0,35,21.0,1,400.0,400.0
3693,3370,400.0,0.1,0.171,0.667,4.0,35,21.0,1,400.0,400.0
3693,1012,1800.0,0.12,0.3,0.0,4.0,24,24.0,5,9000.0,9000.0
3694,3367,400.0,0.46,0.613,0.667,4.0,45,27.0,1,400.0,400.0
3694,3371,400.0,0.55,0.733,0.667,4.0,45,27.0,1,400.0,400.0
3694,983,1800.0,0.12,0.3,0.0,4.0,24,24.0,5,9000.0,9000.0
3695,3859,400.0,0.45,0.9,0.667,4.0,30,18.0,1,400.0,400.0
3695,3187,600.0,0.12,0.16,0.667,4.0,45,27.0,1,600.0,600.0
3695,3371,600.0,0.23,0.307,0.667,4.0,45,27.0,1,600.0,600.0
3696,4421,1200.0,0.05,0.055,0.282,4.0,55,42.9,2,2400.0,2400.0
3696,4422,1200.0,0.09,0.098,0.282,4.0,55,42.9,2,2400.0,2400.0
3697,2596,600.0,1.31,1.209,0.667,4.0,65,39.0,1,600.0,600.0
3697,3399,500.0,0.07,0.065,0.667,4.0,65,39.0,1,500.0,500.0
3697,1025,1800.0,0.49,1.225,0.0,4.0,24,24.0,5,9000.0,9000.0
3698,3365,400.0,0.47,0.705,0.667,4.0,40,24.0,1,400.0,400.0
3698,3438,400.0,0.37,0.555,0.667,4.0,40,24.0,1,400.0,400.0
3698,1007,1800.0,0.19,0.475,0.0,4.0,24,24.0,5,9000.0,9000.0
3699,3875,400.0,0.42,1.008,0.667,4.0,25,15.0,1,400.0,400.0
3699,3475,400.0,0.35,0.84,0.667,4.0,25,15.0,1,400.0,400.0
3700,2559,400.0,0.23,0.345,0.667,4.0,40,24.0,1,400.0,400.0
3700,3461,400.0,0.23,0.345,0.667,4.0,40,24.0,1,400.0,400.0
3701,2868,400.0,0.26,0.284,0.667,4.0,55,33.0,1,400.0,400.0
3701,3467,400.0,1.61,1.756,0.667,4.0,55,33.0,1,400.0,400.0
3701,134,1800.0,0.73,1.825,0.0,4.0,24,24.0,5,9000.0,9000.0
3702,3389,400.0,0.76,1.14,0.667,4.0,40,24.0,1,400.0,400.0
3702,3487,400.0,0.06,0.09,0.667,4.0,40,24.0,1,400.0,400.0
3702,932,1800.0,0.27,0.675,0.0,4.0,24,24.0,5,9000.0,9000.0
3703,3494,400.0,0.17,0.291,0.667,4.0,35,21.0,1,400.0,400.0
3703,959,1800.0,0.21,0.525,0.0,4.0,24,24.0,5,9000.0,9000.0
3704,3890,600.0,0.27,0.405,0.667,4.0,40,24.0,1,600.0,600.0
3704,3495,600.0,0.14,0.21,0.667,4.0,40,24.0,1,600.0,600.0
3705,3720,600.0,0.14,0.187,0.667,4.0,45,27.0,1,600.0,600.0
3705,2907,800.0,0.1,0.12,0.282,4.0,50,39.0,2,1600.0,1600.0
3706,3895,400.0,0.15,0.225,0.667,4.0,40,24.0,1,400.0,400.0
3706,4461,800.0,0.15,0.18,0.282,4.0,50,39.0,2,1600.0,1600.0
3706,3588,800.0,0.22,0.264,0.282,4.0,50,39.0,2,1600.0,1600.0
3707,3507,400.0,2.32,3.093,0.667,4.0,45,27.0,1,400.0,400.0
3707,875,1800.0,2.95,7.375,0.0,4.0,24,24.0,5,9000.0,9000.0
3707,881,1800.0,0.43,1.075,0.0,4.0,24,24.0,5,9000.0,9000.0
3708,3513,600.0,0.07,0.105,0.667,4.0,40,24.0,1,600.0,600.0
3708,898,1800.0,0.21,0.525,0.0,4.0,24,24.0,5,9000.0,9000.0
3709,3513,600.0,0.07,0.105,0.667,4.0,40,24.0,1,600.0,600.0
3709,903,1800.0,0.21,0.525,0.0,4.0,24,24.0,5,9000.0,9000.0
3710,3887,700.0,0.36,0.54,0.667,4.0,40,24.0,1,700.0,700.0
3710,3541,700.0,0.18,0.27,0.667,4.0,40,24.0,1,700.0,700.0
3710,28,1800.0,0.18,0.45,0.0,4.0,24,24.0,5,9000.0,9000.0
3711,3510,600.0,0.27,0.36,0.667,4.0,45,27.0,1,600.0,600.0
3711,3541,600.0,0.66,0.88,0.667,4.0,45,27.0,1,600.0,600.0
3711,862,1800.0,0.14,0.35,0.0,4.0,24,24.0,5,9000.0,9000.0
3712,2229,600.0,0.59,0.885,0.667,4.0,40,24.0,1,600.0,600.0
3712,3563,600.0,0.23,0.345,0.667,4.0,40,24.0,1,600.0,600.0
3712,425,1800.0,0.19,0.475,0.0,4.0,24,24.0,5,9000.0,9000.0
3713,3851,400.0,0.87,1.74,0.667,4.0,30,18.0,1,400.0,400.0
3713,3565,400.0,0.07,0.12,0.667,4.0,35,21.0,1,400.0,400.0
3713,353,1800.0,0.17,0.425,0.0,4.0,24,24.0,5,9000.0,9000.0
3714,3573,400.0,0.66,0.99,0.667,4.0,40,24.0,1,400.0,400.0
3714,359,1800.0,0.4,1.0,0.0,4.0,24,24.0,5,9000.0,9000.0
3715,3276,600.0,0.43,0.469,0.667,4.0,55,33.0,1,600.0,600.0
3715,3579,600.0,0.97,1.058,0.667,4.0,55,33.0,1,600.0,600.0
3715,993,1800.0,0.3,0.75,0.0,4.0,24,24.0,5,9000.0,9000.0
3716,3369,600.0,0.12,0.16,0.667,4.0,45,27.0,1,600.0,600.0
3716,3581,600.0,0.19,0.253,0.667,4.0,45,27.0,1,600.0,600.0
3716,601,1800.0,0.14,0.35,0.0,4.0,24,24.0,5,9000.0,9000.0
3717,3575,400.0,0.34,0.583,0.667,4.0,35,21.0,1,400.0,400.0
3717,3581,400.0,0.09,0.154,0.667,4.0,35,21.0,1,400.0,400.0
3717,1020,1800.0,0.07,0.175,0.0,4.0,24,24.0,5,9000.0,9000.0
3718,3353,400.0,0.3,0.36,0.667,4.0,50,30.0,1,400.0,400.0
3718,3586,400.0,0.27,0.324,0.667,4.0,50,30.0,1,400.0,400.0
3718,25,1800.0,0.36,0.9,0.0,4.0,24,24.0,5,9000.0,9000.0
3719,3510,400.0,0.24,0.36,0.667,4.0,40,24.0,1,400.0,400.0
3719,3586,400.0,0.89,1.335,0.667,4.0,40,24.0,1,400.0,400.0
3720,3889,400.0,0.14,0.28,0.667,4.0,30,18.0,1,400.0,400.0
